Word,PoS,X2000,X2001,X2002,X2003,X2004,X2005,X2006,X2007,X2008,AvrgOfYears,Level.Predicted.RF,Level.Predicted.NN,Level.Predicted.SVM
nursery,ADP,0,0,0,0,0,0,0,0,0,0,Unknown,A1,Unknown
nursery,ADV,0,0,0,0,0,0,0,0,0,0,C2,B1,C1
nursery,CONJ,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
nursery,DET,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
nursery,NOUN,5.74E-06,4.83E-06,4.56E-06,4.89E-06,5.11E-06,4.69E-06,4.57E-06,4.98E-06,5.53E-06,4.99E-06,A1,B2,B2
nursery,PRON,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
nursery,VERB,0,0,0,0,0,0,0,0,0,0,C1,B2,C1
nut,ADJ,0,0,0,0,0,0,0,0,0,0,C2,B2,B2
nut,ADP,0,0,0,0,0,0,0,0,0,0,Unknown,A1,Unknown
nut,ADV,0,0,0,0,0,0,0,0,0,0,C2,B1,C1
nut,CONJ,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
nut,DET,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
nut,NOUN,4.01E-06,3.84E-06,3.93E-06,4.22E-06,4.61E-06,4.11E-06,3.86E-06,4.17E-06,5.08E-06,4.20E-06,A1,B1,B2
nut,PRON,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
nut,VERB,0,0,0,0,0,0,0,0,0,0,C1,B2,C1
nutrition,ADJ,0,0,0,0,0,0,0,0,0,0,C2,B2,B2
nutrition,ADP,0,0,0,0,0,0,0,0,0,0,Unknown,A1,Unknown
nutrition,ADV,0,0,0,0,0,0,0,0,0,0,C2,B1,C1
nutrition,CONJ,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
nutrition,DET,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
nutrition,NOUN,1.04E-05,1.05E-05,9.90E-06,1.05E-05,9.75E-06,1.05E-05,9.80E-06,9.05E-06,7.65E-06,9.78E-06,A2,B2,B1
nutrition,PRON,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
nutrition,VERB,0,0,0,0,0,0,0,0,0,0,C1,B2,C1
nutritional,ADJ,7.24E-06,6.90E-06,6.92E-06,6.80E-06,6.95E-06,6.91E-06,6.30E-06,5.56E-06,4.26E-06,6.43E-06,B2,B2,B2
nutritional,ADP,0,0,0,0,0,0,0,0,0,0,Unknown,A1,Unknown
nutritional,ADV,0,0,0,0,0,0,0,0,0,0,C2,B1,C1
nutritional,CONJ,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
nutritional,DET,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
nutritional,NOUN,1.34E-09,1.59E-09,6.39E-10,9.54E-10,9.52E-10,9.01E-10,6.53E-10,8.64E-10,6.67E-10,9.51E-10,A1,Unknown,Unknown
nutritional,PRON,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
nutritional,VERB,9.83E-10,3.52E-10,1.60E-10,5.87E-10,8.16E-10,4.16E-10,4.57E-10,4.94E-10,8.21E-10,5.65E-10,C1,B2,C1
nutritious,ADJ,1.24E-06,1.21E-06,1.25E-06,1.23E-06,1.25E-06,1.23E-06,1.27E-06,1.17E-06,1.40E-06,1.25E-06,B1,B2,B2
nutritious,ADP,0,0,0,0,0,0,0,0,0,0,Unknown,A1,Unknown
nutritious,ADV,0,0,0,0,0,0,0,0,0,0,C2,B1,C1
nutritious,CONJ,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
nutritious,DET,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
nutritious,NOUN,0,0,0,0,0,0,0,0,0,0,Unknown,Unknown,Unknown
nutritious,PRON,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
nutritious,VERB,0,0,0,0,0,0,0,0,0,0,C1,B2,C1
oak,ADJ,5.31E-07,5.17E-07,5.04E-07,5.03E-07,5.49E-07,5.14E-07,5.19E-07,5.87E-07,8.67E-07,5.66E-07,A1,B2,B2
oak,ADP,0,0,0,0,0,0,0,0,0,0,Unknown,A1,Unknown
oak,ADV,0,0,0,0,0,0,0,0,0,0,C2,B1,C1
oak,CONJ,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
oak,DET,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
oak,NOUN,7.74E-06,7.49E-06,7.54E-06,7.94E-06,8.04E-06,7.83E-06,7.50E-06,8.08E-06,1.03E-05,8.05E-06,A2,B1,B1
oak,PRON,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
oak,VERB,0,0,0,0,0,0,0,0,0,0,C1,B2,C1
obese,ADJ,2.02E-06,2.52E-06,2.44E-06,2.56E-06,3.53E-06,3.38E-06,3.23E-06,3.35E-06,2.55E-06,2.84E-06,B1,B1,B2
obese,ADP,3.57E-10,3.52E-10,1.04E-09,5.87E-10,4.76E-10,6.93E-10,8.49E-10,6.17E-10,9.24E-10,6.55E-10,A1,A1,Unknown
obese,ADV,0,0,0,0,0,0,0,0,0,0,C2,B1,C1
obese,CONJ,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
obese,DET,3.75E-09,2.91E-09,2.80E-09,2.64E-09,4.35E-09,3.12E-09,4.11E-09,4.44E-09,2.87E-09,3.44E-09,A1,A2,A1
obese,NOUN,3.75E-09,6.17E-09,3.51E-09,4.77E-09,5.78E-09,3.74E-09,5.42E-09,6.17E-09,5.24E-09,4.95E-09,A1,Unknown,Unknown
obese,PRON,6.43E-09,8.72E-09,8.07E-09,1.12E-08,1.31E-08,1.49E-08,1.58E-08,2.11E-08,1.26E-08,1.24E-08,A1,A2,A1
obese,VERB,1.54E-08,1.58E-08,1.63E-08,1.75E-08,2.45E-08,2.42E-08,2.44E-08,2.52E-08,2.07E-08,2.04E-08,A1,B2,B2
obesity,ADJ,5.82E-08,8.84E-08,1.04E-07,1.12E-07,1.80E-07,2.02E-07,1.92E-07,2.19E-07,1.64E-07,1.47E-07,A1,B2,B2
obesity,ADP,1.00E-08,1.16E-08,1.26E-08,1.36E-08,1.99E-08,7.76E-08,2.50E-08,1.94E-08,2.00E-08,2.33E-08,A1,A1,Unknown
obesity,ADV,7.15E-10,5.29E-10,1.60E-10,5.13E-10,3.40E-10,2.08E-10,3.92E-10,3.09E-10,4.11E-10,3.97E-10,C2,B1,C1
obesity,CONJ,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
obesity,DET,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
obesity,NOUN,3.69E-06,4.36E-06,4.64E-06,4.96E-06,7.10E-06,7.23E-06,6.73E-06,6.81E-06,5.62E-06,5.68E-06,B1,A2,B2
obesity,PRON,8.94E-11,3.52E-10,6.39E-10,3.67E-10,6.80E-10,8.32E-10,3.27E-10,3.70E-10,3.59E-10,4.46E-10,A1,A2,A2
obesity,VERB,1.72E-08,1.78E-08,1.61E-08,1.74E-08,2.31E-08,2.56E-08,2.29E-08,2.26E-08,2.00E-08,2.03E-08,A1,B2,B2
obey,ADJ,9.59E-08,9.04E-08,8.88E-08,9.11E-08,9.79E-08,9.99E-08,9.93E-08,1.01E-07,1.24E-07,9.86E-08,A1,B2,B2
obey,ADP,9.57E-08,1.02E-07,9.27E-08,1.01E-07,9.62E-08,9.64E-08,1.01E-07,1.06E-07,1.30E-07,1.02E-07,A1,A1,Unknown
obey,ADV,7.15E-10,9.69E-10,7.99E-10,6.60E-10,8.16E-10,1.11E-09,9.14E-10,6.17E-10,1.75E-09,9.27E-10,A1,B1,C1
obey,CONJ,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
obey,DET,6.26E-10,8.81E-10,4.79E-10,5.13E-10,5.44E-10,7.63E-10,3.27E-10,3.09E-10,6.16E-10,5.62E-10,A1,A2,A2
obey,NOUN,2.22E-08,2.32E-08,2.07E-08,2.79E-08,2.96E-08,2.31E-08,3.47E-08,3.50E-08,6.46E-08,3.12E-08,A1,Unknown,Unknown
obey,PRON,1.42E-08,1.37E-08,1.25E-08,1.59E-08,1.56E-08,1.38E-08,1.66E-08,1.93E-08,2.64E-08,1.65E-08,A1,A2,A1
obey,VERB,7.96E-06,7.95E-06,7.80E-06,8.59E-06,9.13E-06,8.94E-06,9.75E-06,1.01E-05,1.37E-05,9.32E-06,A2,B1,B1
object,ADJ,0,0,0,0,0,0,0,0,0,0,C2,B2,B2
object,ADP,0,0,0,0,0,0,0,0,0,0,Unknown,A1,Unknown
object,ADV,0,0,0,0,0,0,0,0,0,0,C2,B1,C1
object,CONJ,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
object,DET,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
object,NOUN,0.00012033,0.000119017,0.000139231,0.000127957,0.000114879,0.00010764,0.000108887,0.000110132,0.000114744,0.000118091,A2,A2,A2
object,PRON,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
object,VERB,6.35E-06,6.55E-06,7.12E-06,6.83E-06,6.45E-06,6.10E-06,6.23E-06,6.25E-06,7.15E-06,6.56E-06,A2,B1,B1
objection,ADJ,0,0,0,0,0,0,0,0,0,0,C2,B2,B2
objection,ADP,0,0,0,0,0,0,0,0,0,0,Unknown,A1,Unknown
objection,ADV,0,0,0,0,0,0,0,0,0,0,C2,B1,C1
objection,CONJ,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
objection,DET,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
objection,NOUN,9.93E-06,9.70E-06,9.33E-06,9.72E-06,9.67E-06,9.21E-06,1.09E-05,1.10E-05,1.49E-05,1.05E-05,B1,B1,B1
objection,PRON,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
objection,VERB,0,0,0,0,0,0,0,0,0,0,C1,B2,C1
objective,ADJ,2.61E-05,2.60E-05,2.61E-05,2.53E-05,2.49E-05,2.57E-05,2.57E-05,2.49E-05,2.00E-05,2.50E-05,B1,B1,B1
objective,ADP,0,0,0,0,0,0,0,0,0,0,Unknown,A1,Unknown
objective,ADV,0,0,0,0,0,0,0,0,0,0,C2,B1,C1
objective,CONJ,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
objective,DET,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
objective,NOUN,2.27E-05,2.27E-05,2.28E-05,2.21E-05,2.14E-05,2.25E-05,2.17E-05,2.09E-05,1.59E-05,2.14E-05,B1,B1,A2
objective,PRON,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
objective,VERB,0,0,0,0,0,0,0,0,0,0,C1,B2,C1
objectively,ADJ,1.83E-08,1.52E-08,1.71E-08,1.53E-08,1.75E-08,1.68E-08,1.72E-08,2.02E-08,1.26E-08,1.67E-08,A1,B2,B2
objectively,ADP,0,0,0,0,0,0,0,0,0,0,Unknown,A1,Unknown
objectively,ADV,3.79E-06,3.75E-06,3.75E-06,3.64E-06,3.51E-06,3.66E-06,3.66E-06,3.40E-06,2.77E-06,3.55E-06,A2,B1,B2
objectively,CONJ,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
objectively,DET,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
objectively,NOUN,0,0,0,0,0,0,0,0,0,0,Unknown,Unknown,Unknown
objectively,PRON,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
objectively,VERB,6.26E-10,5.29E-10,6.39E-10,6.60E-10,8.84E-10,1.18E-09,7.84E-10,6.17E-10,3.59E-10,6.97E-10,A1,B2,C1
obligation,ADJ,0,0,0,0,0,0,0,0,0,0,C2,B2,B2
obligation,ADP,0,0,0,0,0,0,0,0,0,0,Unknown,A1,Unknown
obligation,ADV,0,0,0,0,0,0,0,0,0,0,C2,B1,C1
obligation,CONJ,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
obligation,DET,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
obligation,NOUN,2.25E-05,2.30E-05,2.18E-05,2.18E-05,2.08E-05,2.18E-05,2.32E-05,2.17E-05,2.11E-05,2.20E-05,B1,B2,A2
obligation,PRON,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
obligation,VERB,0,0,0,0,0,0,0,0,0,0,C1,B2,C1
obligatory,ADJ,3.73E-06,3.35E-06,3.16E-06,3.13E-06,3.07E-06,3.23E-06,3.20E-06,2.97E-06,2.72E-06,3.17E-06,B2,B2,B2
obligatory,ADP,5.36E-10,8.81E-11,1.60E-10,1.47E-10,6.80E-11,2.08E-10,6.53E-11,6.17E-11,1.54E-10,1.65E-10,A1,A1,Unknown
obligatory,ADV,0,0,0,0,0,0,0,0,0,0,C2,B1,C1
obligatory,CONJ,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
obligatory,DET,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
obligatory,NOUN,1.70E-09,1.50E-09,8.79E-10,2.20E-09,9.52E-10,1.53E-09,1.63E-09,1.11E-09,7.70E-10,1.36E-09,A1,Unknown,Unknown
obligatory,PRON,8.94E-11,3.52E-10,3.19E-10,2.20E-10,1.36E-10,6.93E-11,2.61E-10,0,2.05E-10,1.84E-10,A1,A2,A2
obligatory,VERB,2.86E-09,2.29E-09,1.28E-09,1.98E-09,2.11E-09,1.11E-09,2.22E-09,1.48E-09,1.33E-09,1.85E-09,A1,B2,C1
oblige,ADJ,2.16E-08,2.11E-08,1.97E-08,1.61E-08,2.03E-08,2.23E-08,2.15E-08,2.10E-08,2.60E-08,2.11E-08,A1,B2,B2
oblige,ADP,7.77E-09,8.63E-09,9.90E-09,8.07E-09,7.82E-09,7.90E-09,9.54E-09,9.13E-09,1.01E-08,8.77E-09,A1,A1,Unknown
oblige,ADV,0,0,0,0,0,0,0,0,0,0,C2,B1,C1
oblige,CONJ,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
oblige,DET,1.79E-10,5.29E-10,7.99E-11,2.20E-10,1.36E-10,2.08E-10,6.53E-11,1.85E-10,1.03E-10,1.89E-10,A1,A2,A2
oblige,NOUN,5.08E-08,4.78E-08,4.31E-08,4.58E-08,4.77E-08,4.01E-08,4.81E-08,4.15E-08,5.14E-08,4.62E-08,A1,Unknown,Unknown
oblige,PRON,5.45E-09,6.70E-09,4.79E-09,5.13E-09,5.10E-09,4.71E-09,4.18E-09,5.06E-09,9.44E-09,5.62E-09,A1,A2,A1
oblige,VERB,1.45E-06,1.40E-06,1.40E-06,1.52E-06,1.77E-06,1.58E-06,1.91E-06,1.97E-06,3.04E-06,1.78E-06,B1,B2,B2
obscene,ADJ,2.45E-06,2.55E-06,2.65E-06,2.45E-06,2.21E-06,2.22E-06,2.28E-06,2.17E-06,1.92E-06,2.32E-06,B2,B2,B2
obscene,ADP,2.59E-09,2.64E-09,2.64E-09,3.89E-09,2.58E-09,2.15E-09,1.83E-09,2.34E-09,1.95E-09,2.51E-09,A1,A1,Unknown
obscene,ADV,0,0,0,0,0,0,0,0,0,0,C2,B1,C1
obscene,CONJ,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
obscene,DET,6.26E-10,7.05E-10,8.79E-10,3.67E-10,9.52E-10,2.77E-10,4.57E-10,6.17E-10,5.65E-10,6.05E-10,A1,A2,A2
obscene,NOUN,1.71E-08,1.08E-08,1.93E-08,1.00E-08,9.32E-09,8.87E-09,1.20E-08,1.42E-08,9.75E-09,1.24E-08,A1,Unknown,Unknown
obscene,PRON,1.23E-08,1.51E-08,1.37E-08,1.39E-08,1.14E-08,1.01E-08,9.01E-09,1.30E-08,9.60E-09,1.20E-08,A1,A2,A1
obscene,VERB,2.19E-08,2.73E-08,2.63E-08,2.96E-08,1.80E-08,2.18E-08,2.04E-08,1.81E-08,1.90E-08,2.25E-08,A1,B2,B2
observant,ADJ,1.19E-06,1.20E-06,1.22E-06,1.33E-06,1.38E-06,1.39E-06,1.40E-06,1.50E-06,1.87E-06,1.39E-06,B1,B2,B2
observant,ADP,8.94E-11,0,1.60E-10,2.93E-10,5.44E-10,6.93E-11,5.88E-10,4.32E-10,3.59E-10,2.82E-10,A1,A1,Unknown
observant,ADV,0,0,0,0,0,0,0,0,0,0,C2,B1,C1
observant,CONJ,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
observant,DET,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
observant,NOUN,1.88E-09,2.29E-09,1.84E-09,2.05E-09,3.74E-09,2.22E-09,4.05E-09,3.33E-09,8.73E-09,3.35E-09,A1,Unknown,Unknown
observant,PRON,5.36E-10,8.81E-11,4.79E-10,2.93E-10,1.36E-10,4.16E-10,1.96E-10,4.94E-10,9.75E-10,4.02E-10,A1,A2,A2
observant,VERB,7.15E-10,9.69E-10,6.39E-10,4.40E-10,3.40E-10,7.63E-10,5.23E-10,8.02E-10,5.65E-10,6.39E-10,C1,B2,C1
observation,ADJ,2.90E-07,2.64E-07,2.74E-07,2.96E-07,3.04E-07,2.94E-07,3.09E-07,2.65E-07,2.61E-07,2.84E-07,A1,B2,B2
observation,ADP,1.19E-07,1.27E-07,1.20E-07,1.23E-07,1.27E-07,1.22E-07,1.17E-07,1.25E-07,1.15E-07,1.22E-07,A1,A1,Unknown
observation,ADV,2.68E-10,7.05E-10,6.39E-10,3.67E-10,4.76E-10,6.24E-10,4.57E-10,7.40E-10,5.13E-10,5.32E-10,C2,B1,C1
observation,CONJ,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
observation,DET,2.59E-09,2.47E-09,2.88E-09,2.42E-09,2.11E-09,2.56E-09,2.16E-09,1.85E-09,2.57E-09,2.40E-09,A1,A2,A1
observation,NOUN,3.51E-05,3.40E-05,3.34E-05,3.37E-05,3.36E-05,3.39E-05,3.43E-05,3.44E-05,3.50E-05,3.42E-05,B1,B1,A2
observation,PRON,3.13E-09,2.64E-09,3.27E-09,2.71E-09,1.84E-09,1.73E-09,2.35E-09,2.28E-09,3.70E-09,2.63E-09,A1,A2,A1
observation,VERB,2.38E-07,2.29E-07,2.16E-07,2.21E-07,2.26E-07,2.30E-07,2.36E-07,2.38E-07,2.81E-07,2.35E-07,A1,B2,B2
observe,ADJ,0,0,0,0,0,0,0,0,0,0,C2,B2,B2
observe,ADP,0,0,0,0,0,0,0,0,0,0,Unknown,A1,Unknown
observe,ADV,0,0,0,0,0,0,0,0,0,0,C2,B1,C1
observe,CONJ,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
observe,DET,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
observe,NOUN,0,0,0,0,0,0,0,0,0,0,Unknown,Unknown,Unknown
observe,PRON,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
observe,VERB,2.36E-05,2.35E-05,2.28E-05,2.40E-05,2.42E-05,2.41E-05,2.48E-05,2.54E-05,2.89E-05,2.46E-05,A2,B1,A1
observer,ADJ,4.89E-07,4.52E-07,5.19E-07,4.10E-07,4.34E-07,4.78E-07,4.87E-07,4.20E-07,3.24E-07,4.46E-07,A1,B2,B2
observer,ADP,2.40E-07,2.20E-07,2.31E-07,2.11E-07,2.39E-07,2.21E-07,2.24E-07,2.28E-07,2.21E-07,2.26E-07,A1,A1,Unknown
observer,ADV,2.14E-08,1.69E-08,1.83E-08,1.51E-08,2.01E-08,1.77E-08,1.67E-08,1.83E-08,1.52E-08,1.77E-08,A1,B1,B2
observer,CONJ,1.25E-09,6.17E-10,1.28E-09,4.40E-10,8.16E-10,4.16E-10,5.88E-10,6.17E-10,5.65E-10,7.32E-10,A1,A2,A2
observer,DET,1.49E-07,1.27E-07,1.30E-07,1.17E-07,1.31E-07,1.23E-07,1.15E-07,1.08E-07,8.67E-08,1.21E-07,A1,A2,A1
observer,NOUN,1.17E-05,1.12E-05,1.12E-05,1.07E-05,1.07E-05,1.04E-05,1.06E-05,1.08E-05,1.05E-05,1.09E-05,A2,B2,B1
observer,PRON,7.24E-09,9.43E-09,7.03E-09,8.73E-09,8.09E-09,6.93E-09,8.16E-09,8.82E-09,6.72E-09,7.91E-09,A1,A2,A1
observer,VERB,5.11E-08,4.95E-08,5.23E-08,4.49E-08,4.98E-08,4.40E-08,4.83E-08,4.99E-08,3.60E-08,4.73E-08,A1,B2,B2
obsession,ADJ,2.30E-08,1.92E-08,2.03E-08,2.30E-08,2.42E-08,2.91E-08,2.38E-08,2.56E-08,1.96E-08,2.31E-08,A1,B2,B2
obsession,ADP,5.81E-09,4.85E-09,6.31E-09,6.24E-09,6.39E-09,6.59E-09,5.75E-09,6.48E-09,8.21E-09,6.29E-09,A1,A1,Unknown
obsession,ADV,0,0,0,0,0,0,0,0,0,0,C2,B1,C1
obsession,CONJ,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
obsession,DET,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
obsession,NOUN,4.51E-06,4.47E-06,4.48E-06,4.30E-06,4.50E-06,4.42E-06,4.26E-06,4.26E-06,3.36E-06,4.28E-06,B2,B2,B2
obsession,PRON,3.57E-10,1.76E-10,1.60E-10,3.67E-10,2.72E-10,4.16E-10,3.27E-10,0,5.13E-11,2.36E-10,A1,A2,A2
obsession,VERB,2.53E-08,2.72E-08,2.74E-08,2.95E-08,3.01E-08,3.01E-08,2.54E-08,3.02E-08,2.04E-08,2.73E-08,A1,B2,B2
obsessive,ADJ,3.14E-06,3.47E-06,3.20E-06,2.95E-06,3.03E-06,3.34E-06,2.89E-06,2.88E-06,2.11E-06,3.00E-06,B2,B2,B2
obsessive,ADP,0,0,0,0,0,0,0,0,0,0,Unknown,A1,Unknown
obsessive,ADV,0,0,0,0,0,0,0,0,0,0,C2,B1,C1
obsessive,CONJ,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
obsessive,DET,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
obsessive,NOUN,0,0,0,0,0,0,0,0,0,0,Unknown,Unknown,Unknown
obsessive,PRON,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
obsessive,VERB,8.04E-10,1.23E-09,7.99E-10,1.17E-09,7.48E-10,4.16E-10,1.50E-09,1.42E-09,5.13E-10,9.57E-10,A1,B2,C1
obsolete,ADJ,4.36E-06,4.24E-06,4.28E-06,4.15E-06,3.95E-06,3.89E-06,3.95E-06,3.93E-06,3.88E-06,4.07E-06,B2,B2,B2
obsolete,ADP,0,0,0,0,0,0,0,0,0,0,Unknown,A1,Unknown
obsolete,ADV,0,0,0,0,0,0,0,0,0,0,C2,B1,C1
obsolete,CONJ,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
obsolete,DET,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
obsolete,NOUN,0,0,0,0,0,0,0,0,0,0,Unknown,Unknown,Unknown
obsolete,PRON,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
obsolete,VERB,0,0,0,0,0,0,0,0,0,0,C1,B2,C1
obstacle,ADJ,0,0,0,0,0,0,0,0,0,0,C2,B2,B2
obstacle,ADP,0,0,0,0,0,0,0,0,0,0,Unknown,A1,Unknown
obstacle,ADV,0,0,0,0,0,0,0,0,0,0,C2,B1,C1
obstacle,CONJ,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
obstacle,DET,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
obstacle,NOUN,7.10E-06,7.09E-06,6.98E-06,7.08E-06,7.32E-06,7.14E-06,7.49E-06,7.42E-06,7.91E-06,7.28E-06,B1,B2,B2
obstacle,PRON,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
obstacle,VERB,0,0,0,0,0,0,0,0,0,0,C1,B2,C1
obtain,ADJ,0,0,0,0,0,0,0,0,0,0,C2,B2,B2
obtain,ADP,0,0,0,0,0,0,0,0,0,0,Unknown,A1,Unknown
obtain,ADV,0,0,0,0,0,0,0,0,0,0,C2,B1,C1
obtain,CONJ,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
obtain,DET,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
obtain,NOUN,0,0,0,0,0,0,0,0,0,0,Unknown,Unknown,Unknown
obtain,PRON,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
obtain,VERB,5.21E-05,5.37E-05,5.17E-05,5.21E-05,4.99E-05,5.07E-05,5.04E-05,4.96E-05,5.00E-05,5.11E-05,B1,B1,A1
obvious,ADJ,5.49E-05,5.37E-05,5.41E-05,5.34E-05,5.17E-05,5.20E-05,5.11E-05,5.04E-05,4.49E-05,5.18E-05,B1,B1,A2
obvious,ADP,0,0,0,0,0,0,0,0,0,0,Unknown,A1,Unknown
obvious,ADV,0,0,0,0,0,0,0,0,0,0,C2,B1,C1
obvious,CONJ,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
obvious,DET,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
obvious,NOUN,0,0,0,0,0,0,0,0,0,0,Unknown,Unknown,Unknown
obvious,PRON,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
obvious,VERB,0,0,0,0,0,0,0,0,0,0,C1,B2,C1
obviously,ADJ,0,0,0,0,0,0,0,0,0,0,C2,B2,B2
obviously,ADP,0,0,0,0,0,0,0,0,0,0,Unknown,A1,Unknown
obviously,ADV,3.17E-05,3.08E-05,3.13E-05,3.09E-05,3.00E-05,3.02E-05,2.94E-05,2.90E-05,2.48E-05,2.98E-05,B1,B1,B1
obviously,CONJ,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
obviously,DET,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
obviously,NOUN,0,0,0,0,0,0,0,0,0,0,Unknown,Unknown,Unknown
obviously,PRON,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
obviously,VERB,0,0,0,0,0,0,0,0,0,0,C1,B2,C1
occasion,ADJ,0,0,0,0,0,0,0,0,0,0,C2,B2,B2
occasion,ADP,0,0,0,0,0,0,0,0,0,0,Unknown,A1,Unknown
occasion,ADV,0,0,0,0,0,0,0,0,0,0,C2,B1,C1
occasion,CONJ,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
occasion,DET,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
occasion,NOUN,3.05E-05,2.95E-05,2.79E-05,3.03E-05,3.28E-05,3.05E-05,3.52E-05,3.62E-05,5.24E-05,3.39E-05,A1,B1,A2
occasion,PRON,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
occasion,VERB,3.55E-07,3.01E-07,2.58E-07,3.21E-07,3.74E-07,3.12E-07,4.63E-07,4.86E-07,9.62E-07,4.26E-07,B2,B2,B2
occasional,ADJ,1.53E-05,1.52E-05,1.48E-05,1.44E-05,1.50E-05,1.46E-05,1.47E-05,1.49E-05,1.62E-05,1.50E-05,B2,B1,B1
occasional,ADP,0,0,0,0,0,0,0,0,0,0,Unknown,A1,Unknown
occasional,ADV,0,0,0,0,0,0,0,0,0,0,C2,B1,C1
occasional,CONJ,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
occasional,DET,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
occasional,NOUN,0,0,0,0,0,0,0,0,0,0,Unknown,Unknown,Unknown
occasional,PRON,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
occasional,VERB,0,0,0,0,0,0,0,0,0,0,C1,B2,C1
occasionally,ADJ,0,0,0,0,0,0,0,0,0,0,C2,B2,B2
occasionally,ADP,0,0,0,0,0,0,0,0,0,0,Unknown,A1,Unknown
occasionally,ADV,2.41E-05,2.40E-05,2.31E-05,2.29E-05,2.38E-05,2.28E-05,2.31E-05,2.36E-05,2.71E-05,2.38E-05,B1,B1,B1
occasionally,CONJ,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
occasionally,DET,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
occasionally,NOUN,0,0,0,0,0,0,0,0,0,0,Unknown,Unknown,Unknown
occasionally,PRON,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
occasionally,VERB,0,0,0,0,0,0,0,0,0,0,C1,B2,C1
